Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,195.3000030517578,195.72999572753906,192.6999969482422,194.41000366210938,175.40762329101562,1877700
2015-01-05,193.05999755859375,194.0399932861328,187.47999572753906,188.33999633789062,169.930908203125,3413200
2015-01-06,188.3000030517578,188.66000366210938,183.92999267578125,184.52999877929688,166.4933319091797,3429200
2015-01-07,186.85000610351562,187.99000549316406,185.77000427246094,187.27999877929688,168.97451782226562,1896800
2015-01-08,189.35000610351562,190.82000732421875,189.25,190.27000427246094,171.6723175048828,1962500
2015-01-09,190.47999572753906,191.30999755859375,186.9600067138672,187.35000610351562,169.0377197265625,1980700
2015-01-12,187.36000061035156,187.52999877929688,184.11000061035156,185.07000732421875,166.98052978515625,2084200
2015-01-13,186.5800018310547,189.3800048828125,183.3699951171875,184.92999267578125,166.85423278808594,2745300
2015-01-14,181.17999267578125,182.50999450683594,178.10000610351562,180.22999572753906,162.61361694335938,5204700
2015-01-15,180.17999267578125,181.60000610351562,177.5,178.49000549316406,161.04371643066406,3146000
2015-01-16,176.72999572753906,180.10000610351562,174.05999755859375,177.22999572753906,159.90687561035156,5124100
2015-01-20,177.57000732421875,178.3300018310547,174.22999572753906,175.6300048828125,158.4632110595703,3606600
2015-01-21,174.5500030517578,178.38999938964844,172.82000732421875,177.14999389648438,159.83468627929688,3737000
2015-01-22,178.80999755859375,182.58999633789062,177.25,182.0399932861328,164.2467498779297,6228200
2015-01-23,181.42999267578125,182.97999572753906,180.4199981689453,180.49000549316406,162.8482666015625,3123800
2015-01-26,178.72000122070312,180.99000549316406,178.05999755859375,180.4199981689453,162.78506469726562,2736500
2015-01-27,177.24000549316406,178.63999938964844,176.3000030517578,176.49000549316406,159.2392120361328,3335600
2015-01-28,177.72999572753906,177.97000122070312,172.97000122070312,173.0500030517578,156.13540649414062,3017300
2015-01-29,173.17999267578125,176.3000030517578,173.07000732421875,175.99000549316406,158.78807067871094,2421400
2015-01-30,174.1300048828125,175.69000244140625,172.32000732421875,172.41000366210938,155.5579833984375,3037400
2015-02-02,172.99000549316406,175.60000610351562,172.25999450683594,175.49000549316406,158.3369598388672,2975300
2015-02-03,176.00999450683594,180.47999572753906,175.91000366210938,180.24000549316406,162.6226348876953,3766900
2015-02-04,178.72000122070312,180.7100067138672,178.52999877929688,178.77999877929688,161.30535888671875,2980500
2015-02-05,179.44000244140625,181.60000610351562,179.22999572753906,180.77000427246094,163.10086059570312,2434400
2015-02-06,182.0500030517578,184.6199951171875,181.13999938964844,183.42999267578125,165.5008544921875,3250900
