Date,Open,High,Low,Close,Adj Close,Volume
2014-12-17,89.55999755859375,91.16000366210938,89.4000015258789,90.69999694824219,74.66845703125,7412700
2014-12-18,91.01000213623047,92.0,90.55000305175781,92.0,75.7386474609375,8724500
2014-12-19,92.1500015258789,92.7300033569336,91.76000213623047,92.05000305175781,75.77982330322266,14037800
2014-12-22,92.0999984741211,92.7300033569336,92.0,92.5999984741211,76.23261260986328,7157100
2014-12-23,92.73999786376953,93.4800033569336,92.69999694824219,93.29000091552734,76.8006591796875,5610600
2014-12-24,93.5,93.88999938964844,93.13999938964844,93.13999938964844,76.67715454101562,2403000
2014-12-26,93.1500015258789,93.80999755859375,93.05999755859375,93.45999908447266,76.94059753417969,3148700
2014-12-29,93.12000274658203,93.43000030517578,92.5,92.63999938964844,76.26554870605469,4657700
2014-12-30,92.25,92.81999969482422,92.0999984741211,92.4000015258789,76.0679702758789,4730000
2014-12-31,92.04000091552734,92.55000305175781,91.02999877929688,91.08999633789062,74.98950958251953,5712100
2015-01-02,90.83999633789062,91.0,89.91999816894531,90.44000244140625,74.45441436767578,7251400
2015-01-05,90.2300033569336,91.0,89.8499984741211,90.01000213623047,74.10041046142578,8626100
2015-01-06,90.30999755859375,90.55999755859375,89.26000213623047,89.5999984741211,73.76287841796875,7791200
2015-01-07,89.94000244140625,90.37000274658203,89.55999755859375,90.06999969482422,74.14981079101562,5986600
2015-01-08,90.4800033569336,91.2300033569336,90.12999725341797,91.0999984741211,74.99774932861328,6823300
2015-01-09,91.18000030517578,91.18000030517578,90.12000274658203,90.25,74.2979736328125,4872800
2015-01-12,90.4800033569336,90.62000274658203,89.51000213623047,89.91999816894531,74.02631378173828,5250900
2015-01-13,90.77999877929688,91.5,89.7699966430664,90.30000305175781,74.33914184570312,6727100
2015-01-14,89.7300033569336,90.16000366210938,89.43000030517578,89.98999786376953,74.08394622802734,6418200
2015-01-15,90.48999786376953,90.5,89.33999633789062,89.86000061035156,73.97689819335938,6768200
2015-01-16,89.94999694824219,91.33999633789062,89.87000274658203,91.25,75.12123107910156,8815700
2015-01-20,91.25,91.79000091552734,90.5,91.19000244140625,75.07181549072266,9869900
2015-01-21,90.4000015258789,91.19000244140625,89.62999725341797,90.7300033569336,75.2243881225586,6974500
2015-01-22,91.04000091552734,91.69000244140625,89.87000274658203,91.62000274658203,75.9622802734375,7211200
2015-01-23,91.16999816894531,91.19000244140625,89.94999694824219,90.08000183105469,74.68547058105469,6745700
2015-01-26,89.94999694824219,89.94999694824219,88.73999786376953,89.58000183105469,74.27093505859375,9371700
2015-01-27,87.0999984741211,87.20999908447266,86.0199966430664,86.48999786376953,71.70899963378906,14417400
2015-01-28,86.62999725341797,86.91000366210938,85.01000213623047,85.1500015258789,70.59799194335938,14033400
2015-01-29,85.77999877929688,86.11000061035156,85.1500015258789,85.66999816894531,71.02912902832031,12054500
2015-01-30,85.08999633789062,85.22000122070312,84.25,84.29000091552734,69.8849868774414,14685300
2015-02-02,84.58000183105469,85.13999938964844,83.68000030517578,85.12000274658203,70.57311248779297,10278700
2015-02-03,85.94999694824219,86.0,85.12000274658203,85.94999694824219,71.26128387451172,10747900
2015-02-04,85.88999938964844,86.4800033569336,85.55000305175781,85.79000091552734,71.12864685058594,9212800
2015-02-05,86.23999786376953,86.77999877929688,86.0999984741211,86.69999694824219,71.88313293457031,6531300
2015-02-06,86.55999755859375,86.61000061035156,85.1500015258789,85.61000061035156,70.97940063476562,8429800
2015-02-09,85.30999755859375,85.43000030517578,84.58999633789062,85.05000305175781,70.51509857177734,8811500
2015-02-10,85.33000183105469,85.56999969482422,84.81999969482422,85.38999938964844,70.7969741821289,7059300
2015-02-11,85.94999694824219,86.19999694824219,85.1500015258789,85.63999938964844,71.00428009033203,7184600
2015-02-12,86.05999755859375,86.1500015258789,85.41000366210938,86.02999877929688,71.32760620117188,6074600
2015-02-13,86.02999877929688,86.1500015258789,85.5,85.9000015258789,71.21983337402344,6272000
2015-02-17,86.05999755859375,86.05999755859375,85.0,85.48999786376953,70.87989807128906,10310400
2015-02-18,85.76000213623047,86.38999938964844,85.5199966430664,86.26000213623047,71.51830291748047,8132300
2015-02-19,86.11000061035156,86.30000305175781,85.05000305175781,85.20999908447266,70.64774322509766,7271600
2015-02-20,84.94999694824219,85.05000305175781,84.19000244140625,84.87000274658203,70.3658676147461,9581300
2015-02-23,84.95999908447266,85.5,84.6500015258789,85.38999938964844,70.7969741821289,7919200
2015-02-24,85.51000213623047,85.73999786376953,85.01000213623047,85.5,70.88818359375,6502200
2015-02-25,85.69999694824219,85.80000305175781,85.23999786376953,85.45999908447266,70.85501861572266,5975800
2015-02-26,85.41999816894531,85.76000213623047,84.88999938964844,85.16999816894531,70.61458587646484,7964500
2015-02-27,85.0199966430664,85.37999725341797,84.56999969482422,85.12999725341797,70.5814208984375,7685000
2015-03-02,85.12999725341797,85.41000366210938,84.83999633789062,85.41000366210938,70.81356811523438,7235200
2015-03-03,85.3499984741211,85.44000244140625,84.54000091552734,85.16000366210938,70.60631561279297,6095600
2015-03-04,85.04000091552734,85.23999786376953,84.20999908447266,84.3499984741211,69.93473052978516,7370000
2015-03-05,84.62000274658203,84.76000213623047,84.08999633789062,84.62999725341797,70.1668472290039,5914200
2015-03-06,84.33999633789062,84.37000274658203,82.37000274658203,82.66000366210938,68.5335464477539,11338700
2015-03-09,82.79000091552734,83.20999908447266,82.68000030517578,83.08999633789062,68.89005279541016,7326700
2015-03-10,82.47000122070312,82.87999725341797,81.54000091552734,81.54000091552734,67.6049575805664,9681400
2015-03-11,81.52999877929688,81.77999877929688,80.80999755859375,81.38999938964844,67.4805679321289,10066600
2015-03-12,81.58999633789062,82.12000274658203,81.51000213623047,82.08999633789062,68.0609359741211,6951100
2015-03-13,81.9800033569336,82.27999877929688,81.1500015258789,81.83000183105469,67.84539794921875,7492500
2015-03-16,82.08000183105469,83.94999694824219,81.98999786376953,83.55999755859375,69.27973937988281,15618300
2015-03-17,83.36000061035156,83.37000274658203,82.43000030517578,82.8499984741211,68.69108581542969,7509300
2015-03-18,82.86000061035156,84.05000305175781,82.0199966430664,83.75,69.437255859375,12607900
2015-03-19,83.45999908447266,83.75,83.12000274658203,83.37999725341797,69.13050842285156,9257500
2015-03-20,83.98999786376953,84.79000091552734,83.7699966430664,84.73999786376953,70.25808715820312,22580300
2015-03-23,84.37000274658203,85.05000305175781,84.36000061035156,84.86000061035156,70.3575668334961,9891100
2015-03-24,84.88999938964844,85.11000061035156,83.87000274658203,83.91999816894531,69.5782241821289,7478800
2015-03-25,84.37000274658203,84.37000274658203,82.86000061035156,83.01000213623047,68.82373046875,8482200
2015-03-26,82.58000183105469,82.61000061035156,81.94999694824219,82.1500015258789,68.1106948852539,7311600
