Date,Open,High,Low,Close,Adj Close,Volume
2014-12-17,45.9900016784668,46.689998626708984,45.779998779296875,46.529998779296875,41.53944396972656,770800
2014-12-18,47.02000045776367,47.86000061035156,46.630001068115234,47.86000061035156,42.72679901123047,775200
2014-12-19,48.2400016784668,48.91999816894531,47.970001220703125,48.689998626708984,43.46778106689453,2225600
2014-12-22,48.38999938964844,49.380001068115234,48.38999938964844,49.290000915527344,44.0034294128418,901700
2014-12-23,49.52000045776367,49.709999084472656,49.119998931884766,49.13999938964844,43.869510650634766,805600
2014-12-24,49.290000915527344,49.45000076293945,48.720001220703125,48.7400016784668,43.512420654296875,346200
2014-12-26,48.790000915527344,49.220001220703125,48.689998626708984,48.70000076293945,43.47670364379883,354300
2014-12-29,48.68000030517578,49.060001373291016,48.439998626708984,48.849998474121094,43.61062240600586,420200
2014-12-30,48.81999969482422,48.84000015258789,48.470001220703125,48.630001068115234,43.414215087890625,358000
2014-12-31,48.880001068115234,48.880001068115234,47.95000076293945,47.959999084472656,42.81608581542969,440900
2015-01-02,48.220001220703125,48.40999984741211,47.41999816894531,47.86000061035156,42.72679901123047,596100
2015-01-05,47.619998931884766,47.90999984741211,47.2599983215332,47.61000061035156,42.50362777709961,955600
2015-01-06,47.7599983215332,47.97999954223633,47.15999984741211,47.58000183105469,42.476829528808594,1034700
2015-01-07,47.88999938964844,48.279998779296875,47.31999969482422,48.2599983215332,43.08389663696289,990800
2015-01-08,48.4900016784668,49.33000183105469,48.439998626708984,49.0099983215332,43.75346374511719,1205600
2015-01-09,49.209999084472656,49.38999938964844,48.31999969482422,48.5,43.29816436767578,714500
2015-01-12,48.38999938964844,48.4900016784668,47.25,47.349998474121094,42.2714958190918,1388200
2015-01-13,47.54999923706055,48.040000915527344,46.349998474121094,46.709999084472656,41.70014572143555,1773400
2015-01-14,46.150001525878906,46.630001068115234,45.099998474121094,45.65999984741211,40.762760162353516,1409000
2015-01-15,45.66999816894531,46.20000076293945,45.209999084472656,45.7599983215332,40.8520393371582,1224100
2015-01-16,45.72999954223633,46.38999938964844,45.540000915527344,46.290000915527344,41.3251953125,2202400
